Group,ShortChar01,Cust. ID,Customer,Name,Address,Address2,Address3,City,State/Province,Postal Code,Country,EDICode,Est. Date,Ship To
DLR,,CID4187,33402,Customer Name 4187,Street Address 4187,Line2,Line3,The City,STATE,10471,USA,,10/12/2001,
DLR,,CID4188,33403,Customer Name 4188,Street Address 4188,Line2,Line3,The City,STATE,10471,USA,,10/13/2001,
DLR,,CID4189,33404,Customer Name 4189,Street Address 4189,Line2,Line3,The City,STATE,10471,USA,,10/14/2001,
DLR,,CID4190,33405,Customer Name 4190,Street Address 4190,Line2,Line3,The City,STATE,10471,USA,,10/15/2001,
OEM,,CID4191,33406,Customer Name 4191,Street Address 4191,Line2,Line3,The City,STATE,10471,USA,,10/16/2001,
DLR,,CID4192,33407,Customer Name 4192,Street Address 4192,Line2,Line3,The City,STATE,10471,USA,,10/17/2001,
OEM,,CID4193,33408,Customer Name 4193,Street Address 4193,Line2,Line3,The City,STATE,10471,USA,,10/18/2001,
DLR,,CID4194,33409,Customer Name 4194,Street Address 4194,Line2,Line3,The City,STATE,10471,CANADA,,10/19/2001,
DLR,,CID4195,33410,Customer Name 4195,Street Address 4195,Line2,Line3,The City,STATE,10471,CANADA,,10/20/2001,
DLR,,CID4196,33412,Customer Name 4196,Street Address 4196,Line2,Line3,The City,STATE,10471,CANADA,,10/21/2001,
DLR,,CID4197,33413,Customer Name 4197,Street Address 4197,Line2,Line3,The City,STATE,10471,CANADA,,10/22/2001,
DLR,,CID4198,33414,Customer Name 4198,Street Address 4198,Line2,Line3,The City,STATE,10471,CANADA,,10/23/2001,
DLR,,CID4199,33415,Customer Name 4199,Street Address 4199,Line2,Line3,The City,STATE,10471,USA,,10/24/2001,
DLR,,CID4200,33416,Customer Name 4200,Street Address 4200,Line2,Line3,The City,STATE,10471,USA,,10/25/2001,
DLR,,CID4201,33417,Customer Name 4201,Street Address 4201,Line2,Line3,The City,STATE,10471,CANADA,,10/26/2001,
DLR,,CID4202,33418,Customer Name 4202,Street Address 4202,Line2,Line3,The City,STATE,10471,USA,,10/27/2001,
DLR,,CID4203,33419,Customer Name 4203,Street Address 4203,Line2,Line3,The City,STATE,10471,CANADA,,10/28/2001,
DLR,,CID4204,33420,Customer Name 4204,Street Address 4204,Line2,Line3,The City,STATE,10471,USA,,10/29/2001,
DLR,,CID4205,33421,Customer Name 4205,Street Address 4205,Line2,Line3,The City,STATE,10471,USA,,10/30/2001,
DLR,,CID4206,33422,Customer Name 4206,Street Address 4206,Line2,Line3,The City,STATE,10471,USA,,10/31/2001,
DLR,,CID4207,33423,Customer Name 4207,Street Address 4207,Line2,Line3,The City,STATE,10471,USA,,11/1/2001,
DLR,,CID4208,33424,Customer Name 4208,Street Address 4208,Line2,Line3,The City,STATE,10471,USA,,11/2/2001,
DLR,,CID4209,33425,Customer Name 4209,Street Address 4209,Line2,Line3,The City,STATE,10471,USA,,11/3/2001,
DLR,,CID4210,33426,Customer Name 4210,Street Address 4210,Line2,Line3,The City,STATE,10471,USA,,11/4/2001,
DLR,,CID4211,33427,Customer Name 4211,Street Address 4211,Line2,Line3,The City,STATE,10471,USA,,11/5/2001,
DLR,,CID4212,33428,Customer Name 4212,Street Address 4212,Line2,Line3,The City,STATE,10471,USA,,11/6/2001,
DLR,,CID4213,33429,Customer Name 4213,Street Address 4213,Line2,Line3,The City,STATE,10471,CANADA,,11/7/2001,
DLR,,CID4214,33431,Customer Name 4214,Street Address 4214,Line2,Line3,The City,STATE,10471,USA,,11/8/2001,
DLR,,CID4215,33432,Customer Name 4215,Street Address 4215,Line2,Line3,The City,STATE,10471,USA,,11/9/2001,
DLR,,CID4216,33433,Customer Name 4216,Street Address 4216,Line2,Line3,The City,STATE,10471,USA,,11/10/2001,
IND,,CID4217,33434,Customer Name 4217,Street Address 4217,Line2,Line3,The City,STATE,10471,USA,,11/11/2001,
DLR,,CID4218,33435,Customer Name 4218,Street Address 4218,Line2,Line3,The City,STATE,10471,USA,,11/12/2001,
DLR,,CID4219,33436,Customer Name 4219,Street Address 4219,Line2,Line3,The City,STATE,10471,USA,,11/13/2001,
DLR,,CID4220,33437,Customer Name 4220,Street Address 4220,Line2,Line3,The City,STATE,10471,USA,,11/14/2001,
DLR,,CID4221,33438,Customer Name 4221,Street Address 4221,Line2,Line3,The City,STATE,10471,USA,,11/15/2001,
DLR,,CID4222,33439,Customer Name 4222,Street Address 4222,Line2,Line3,The City,STATE,10471,USA,,11/16/2001,
DLR,,CID4223,33440,Customer Name 4223,Street Address 4223,Line2,Line3,The City,STATE,10471,USA,,11/17/2001,
DLR,,CID4224,33441,Customer Name 4224,Street Address 4224,Line2,Line3,The City,STATE,10471,USA,,11/18/2001,
DLR,,CID4225,33442,Customer Name 4225,Street Address 4225,Line2,Line3,The City,STATE,10471,USA,,11/19/2001,
DLR,,CID4226,33443,Customer Name 4226,Street Address 4226,Line2,Line3,The City,STATE,10471,USA,,11/20/2001,
IND,,CID4227,33444,Customer Name 4227,Street Address 4227,Line2,Line3,The City,STATE,10471,USA,,11/21/2001,
IND,,CID4228,33445,Customer Name 4228,Street Address 4228,Line2,Line3,The City,STATE,10471,USA,,11/22/2001,
DLR,,CID4229,33446,Customer Name 4229,Street Address 4229,Line2,Line3,The City,STATE,10471,USA,,11/23/2001,
DLR,,CID4230,33447,Customer Name 4230,Street Address 4230,Line2,Line3,The City,STATE,10471,USA,,11/24/2001,
DLR,,CID4231,33448,Customer Name 4231,Street Address 4231,Line2,Line3,The City,STATE,10471,USA,,11/25/2001,
DLR,,CID4232,33449,Customer Name 4232,Street Address 4232,Line2,Line3,The City,STATE,10471,USA,,11/26/2001,
DLR,,CID4233,33450,Customer Name 4233,Street Address 4233,Line2,Line3,The City,STATE,10471,USA,,11/27/2001,
DLR,,CID4234,33451,Customer Name 4234,Street Address 4234,Line2,Line3,The City,STATE,10471,USA,,11/28/2001,
DLR,,CID4235,33452,Customer Name 4235,Street Address 4235,Line2,Line3,The City,STATE,10471,USA,,11/29/2001,
DLR,,CID4236,33453,Customer Name 4236,Street Address 4236,Line2,Line3,The City,STATE,10471,USA,,11/30/2001,
DLR,,CID4237,33454,Customer Name 4237,Street Address 4237,Line2,Line3,The City,STATE,10471,USA,,12/1/2001,
DLR,,CID4238,33455,Customer Name 4238,Street Address 4238,Line2,Line3,The City,STATE,10471,CANADA,,12/2/2001,
IND,,CID4239,33456,Customer Name 4239,Street Address 4239,Line2,Line3,The City,STATE,10471,USA,,12/3/2001,
DLR,,CID4240,33457,Customer Name 4240,Street Address 4240,Line2,Line3,The City,STATE,10471,USA,,12/4/2001,
DLR,,CID4241,33458,Customer Name 4241,Street Address 4241,Line2,Line3,The City,STATE,10471,USA,,12/5/2001,
DLR,,CID4242,33459,Customer Name 4242,Street Address 4242,Line2,Line3,The City,STATE,10471,USA,,12/6/2001,
DLR,,CID4243,33460,Customer Name 4243,Street Address 4243,Line2,Line3,The City,STATE,10471,USA,,12/7/2001,
DLR,,CID4244,33461,Customer Name 4244,Street Address 4244,Line2,Line3,The City,STATE,10471,USA,,12/8/2001,
DLR,,CID4245,33462,Customer Name 4245,Street Address 4245,Line2,Line3,The City,STATE,10471,USA,,12/9/2001,
DLR,,CID4246,33463,Customer Name 4246,Street Address 4246,Line2,Line3,The City,STATE,10471,USA,,12/10/2001,
DLR,,CID4247,33464,Customer Name 4247,Street Address 4247,Line2,Line3,The City,STATE,10471,CANADA,,12/11/2001,
DLR,,CID4248,33465,Customer Name 4248,Street Address 4248,Line2,Line3,The City,STATE,10471,USA,,12/12/2001,
DLR,,CID4249,33466,Customer Name 4249,Street Address 4249,Line2,Line3,The City,STATE,10471,USA,,12/13/2001,
IND,,CID4250,33467,Customer Name 4250,Street Address 4250,Line2,Line3,The City,STATE,10471,USA,,12/14/2001,
DLR,,CID4251,33468,Customer Name 4251,Street Address 4251,Line2,Line3,The City,STATE,10471,USA,,12/15/2001,
IND,,CID4252,33469,Customer Name 4252,Street Address 4252,Line2,Line3,The City,STATE,10471,USA,,12/16/2001,
OEM,,CID4253,33470,Customer Name 4253,Street Address 4253,Line2,Line3,The City,STATE,10471,USA,,12/17/2001,
IND,,CID4254,33471,Customer Name 4254,Street Address 4254,Line2,Line3,The City,STATE,10471,USA,,12/18/2001,
IND,,CID4255,33472,Customer Name 4255,Street Address 4255,Line2,Line3,The City,STATE,10471,USA,,12/19/2001,
IND,,CID4256,33473,Customer Name 4256,Street Address 4256,Line2,Line3,The City,STATE,10471,USA,,12/20/2001,
DLR,,CID4257,33474,Customer Name 4257,Street Address 4257,Line2,Line3,The City,STATE,10471,USA,,12/21/2001,
DLR,,CID4258,33475,Customer Name 4258,Street Address 4258,Line2,Line3,The City,STATE,10471,USA,,12/22/2001,
DLR,,CID4259,33476,Customer Name 4259,Street Address 4259,Line2,Line3,The City,STATE,10471,USA,,12/23/2001,
DLR,,CID4260,33477,Customer Name 4260,Street Address 4260,Line2,Line3,The City,STATE,10471,USA,,12/24/2001,
DLR,,CID4261,33478,Customer Name 4261,Street Address 4261,Line2,Line3,The City,STATE,10471,USA,,12/25/2001,
IND,,CID4262,33479,Customer Name 4262,Street Address 4262,Line2,Line3,The City,STATE,10471,USA,,12/26/2001,
IND,,CID4263,33480,Customer Name 4263,Street Address 4263,Line2,Line3,The City,STATE,10471,USA,,12/27/2001,
DLR,,CID4264,33481,Customer Name 4264,Street Address 4264,Line2,Line3,The City,STATE,10471,USA,,12/28/2001,
IND,,CID4265,33482,Customer Name 4265,Street Address 4265,Line2,Line3,The City,STATE,10471,USA,,12/29/2001,
IND,,CID4266,33483,Customer Name 4266,Street Address 4266,Line2,Line3,The City,STATE,10471,USA,,12/30/2001,
IND,,CID4267,33484,Customer Name 4267,Street Address 4267,Line2,Line3,The City,STATE,10471,USA,,12/31/2001,
IND,,CID4268,33485,Customer Name 4268,Street Address 4268,Line2,Line3,The City,STATE,10471,USA,,1/1/2002,
IND,,CID4269,33486,Customer Name 4269,Street Address 4269,Line2,Line3,The City,STATE,10471,USA,,1/2/2002,
DLR,,CID4270,33487,Customer Name 4270,Street Address 4270,Line2,Line3,The City,STATE,10471,USA,,1/3/2002,
DLR,,CID4271,33488,Customer Name 4271,Street Address 4271,Line2,Line3,The City,STATE,10471,USA,,1/4/2002,
DLR,,CID4272,33489,Customer Name 4272,Street Address 4272,Line2,Line3,The City,STATE,10471,USA,,1/5/2002,
IND,,CID4273,33490,Customer Name 4273,Street Address 4273,Line2,Line3,The City,STATE,10471,USA,,1/6/2002,
IND,,CID4274,33491,Customer Name 4274,Street Address 4274,Line2,Line3,The City,STATE,10471,USA,,1/7/2002,
DLR,,CID4275,33492,Customer Name 4275,Street Address 4275,Line2,Line3,The City,STATE,10471,USA,,1/8/2002,
OEM,,CID4276,33493,Customer Name 4276,Street Address 4276,Line2,Line3,The City,STATE,10471,USA,,1/9/2002,
DLR,,CID4277,33494,Customer Name 4277,Street Address 4277,Line2,Line3,The City,STATE,10471,USA,,1/10/2002,
IND,,CID4278,33495,Customer Name 4278,Street Address 4278,Line2,Line3,The City,STATE,10471,USA,,1/11/2002,
IND,,CID4279,33496,Customer Name 4279,Street Address 4279,Line2,Line3,The City,STATE,10471,USA,,1/12/2002,
DLR,,CID4280,33497,Customer Name 4280,Street Address 4280,Line2,Line3,The City,STATE,10471,USA,,1/13/2002,
DLR,,CID4281,33498,Customer Name 4281,Street Address 4281,Line2,Line3,The City,STATE,10471,USA,,1/14/2002,
DLR,,CID4282,33499,Customer Name 4282,Street Address 4282,Line2,Line3,The City,STATE,10471,USA,,1/15/2002,
DLR,,CID4283,33500,Customer Name 4283,Street Address 4283,Line2,Line3,The City,STATE,10471,USA,,1/16/2002,
DLR,,CID4284,33501,Customer Name 4284,Street Address 4284,Line2,Line3,The City,STATE,10471,USA,,1/17/2002,
IND,,CID4285,33502,Customer Name 4285,Street Address 4285,Line2,Line3,The City,STATE,10471,USA,,1/18/2002,
DLR,,CID4286,33503,Customer Name 4286,Street Address 4286,Line2,Line3,The City,STATE,10471,USA,,1/19/2002,
OEM,,CID4287,33504,Customer Name 4287,Street Address 4287,Line2,Line3,The City,STATE,10471,USA,,1/20/2002,
IND,,CID4288,33506,Customer Name 4288,Street Address 4288,Line2,Line3,The City,STATE,10471,USA,,1/21/2002,
IND,,CID4289,33507,Customer Name 4289,Street Address 4289,Line2,Line3,The City,STATE,10471,USA,,1/22/2002,
IND,,CID4290,33508,Customer Name 4290,Street Address 4290,Line2,Line3,The City,STATE,10471,USA,,1/23/2002,
DLR,,CID4291,33509,Customer Name 4291,Street Address 4291,Line2,Line3,The City,STATE,10471,USA,,1/24/2002,
DLR,,CID4292,33510,Customer Name 4292,Street Address 4292,Line2,Line3,The City,STATE,10471,USA,,1/25/2002,
IND,,CID4293,33511,Customer Name 4293,Street Address 4293,Line2,Line3,The City,STATE,10471,USA,,1/26/2002,
DLR,,CID4294,33512,Customer Name 4294,Street Address 4294,Line2,Line3,The City,STATE,10471,USA,,1/27/2002,
DLR,,CID4295,33513,Customer Name 4295,Street Address 4295,Line2,Line3,The City,STATE,10471,USA,,1/28/2002,
OEM,,CID4296,33514,Customer Name 4296,Street Address 4296,Line2,Line3,The City,STATE,10471,USA,,1/29/2002,
IND,,CID4297,33515,Customer Name 4297,Street Address 4297,Line2,Line3,The City,STATE,10471,USA,,1/30/2002,
DLR,,CID4298,33516,Customer Name 4298,Street Address 4298,Line2,Line3,The City,STATE,10471,USA,,1/31/2002,
DLR,,CID4299,33517,Customer Name 4299,Street Address 4299,Line2,Line3,The City,STATE,10471,USA,,2/1/2002,
DLR,,CID4300,33518,Customer Name 4300,Street Address 4300,Line2,Line3,The City,STATE,10471,USA,,2/2/2002,
DLR,,CID4301,33519,Customer Name 4301,Street Address 4301,Line2,Line3,The City,STATE,10471,USA,,2/3/2002,
DLR,,CID4302,33520,Customer Name 4302,Street Address 4302,Line2,Line3,The City,STATE,10471,USA,,2/4/2002,
DLR,,CID4303,33521,Customer Name 4303,Street Address 4303,Line2,Line3,The City,STATE,10471,USA,,2/5/2002,
DLR,,CID4304,33522,Customer Name 4304,Street Address 4304,Line2,Line3,The City,STATE,10471,USA,,2/6/2002,
IND,,CID4305,33523,Customer Name 4305,Street Address 4305,Line2,Line3,The City,STATE,10471,USA,,2/7/2002,
IND,1.23457E+32,CID4306,33524,Customer Name 4306,Street Address 4306,Line2,Line3,The City,STATE,10471,USA,,2/8/2002,
DLR,,CID4307,33525,Customer Name 4307,Street Address 4307,Line2,Line3,The City,STATE,10471,USA,,2/9/2002,
DLR,,CID4308,33526,Customer Name 4308,Street Address 4308,Line2,Line3,The City,STATE,10471,USA,,2/10/2002,
IND,,CID4309,33527,Customer Name 4309,Street Address 4309,Line2,Line3,The City,STATE,10471,USA,,2/11/2002,
IND,,CID4310,33528,Customer Name 4310,Street Address 4310,Line2,Line3,The City,STATE,10471,USA,,2/12/2002,
DLR,,CID4311,33529,Customer Name 4311,Street Address 4311,Line2,Line3,The City,STATE,10471,USA,,2/13/2002,
OEM,,CID4312,33531,Customer Name 4312,Street Address 4312,Line2,Line3,The City,STATE,10471,CANADA,,2/14/2002,
OEM,,CID4313,33532,Customer Name 4313,Street Address 4313,Line2,Line3,The City,STATE,10471,USA,,2/15/2002,
IND,,CID4314,33533,Customer Name 4314,Street Address 4314,Line2,Line3,The City,STATE,10471,USA,,2/16/2002,
DLR,,CID4315,33534,Customer Name 4315,Street Address 4315,Line2,Line3,The City,STATE,10471,USA,,2/17/2002,
DLR,,CID4316,33535,Customer Name 4316,Street Address 4316,Line2,Line3,The City,STATE,10471,USA,,2/18/2002,
IND,,CID4317,33536,Customer Name 4317,Street Address 4317,Line2,Line3,The City,STATE,10471,USA,,2/19/2002,
DLR,,CID4318,33538,Customer Name 4318,Street Address 4318,Line2,Line3,The City,STATE,10471,USA,,2/20/2002,
DLR,,CID4319,33539,Customer Name 4319,Street Address 4319,Line2,Line3,The City,STATE,10471,USA,,2/21/2002,
IND,,CID4320,33540,Customer Name 4320,Street Address 4320,Line2,Line3,The City,STATE,10471,USA,,2/22/2002,
DLR,,CID4321,33541,Customer Name 4321,Street Address 4321,Line2,Line3,The City,STATE,10471,USA,,2/23/2002,
DLR,,CID4322,33542,Customer Name 4322,Street Address 4322,Line2,Line3,The City,STATE,10471,USA,,2/24/2002,
IND,,CID4323,33543,Customer Name 4323,Street Address 4323,Line2,Line3,The City,STATE,10471,USA,,2/25/2002,
DLR,,CID4324,33544,Customer Name 4324,Street Address 4324,Line2,Line3,The City,STATE,10471,USA,,2/26/2002,
IND,,CID4325,33545,Customer Name 4325,Street Address 4325,Line2,Line3,The City,STATE,10471,USA,,2/27/2002,
DLR,,CID4326,33546,Customer Name 4326,Street Address 4326,Line2,Line3,The City,STATE,10471,USA,,2/28/2002,
DLR,,CID4327,33547,Customer Name 4327,Street Address 4327,Line2,Line3,The City,STATE,10471,USA,,3/1/2002,
DLR,,CID4328,33548,Customer Name 4328,Street Address 4328,Line2,Line3,The City,STATE,10471,USA,,3/2/2002,
OEM,,CID4329,33549,Customer Name 4329,Street Address 4329,Line2,Line3,The City,STATE,10471,USA,,3/3/2002,
DLR,,CID4330,33550,Customer Name 4330,Street Address 4330,Line2,Line3,The City,STATE,10471,USA,,3/4/2002,
DLR,,CID4331,33552,Customer Name 4331,Street Address 4331,Line2,Line3,The City,STATE,10471,USA,,3/5/2002,
OEM,,CID4332,33553,Customer Name 4332,Street Address 4332,Line2,Line3,The City,STATE,10471,USA,,3/6/2002,
IND,,CID4333,33554,Customer Name 4333,Street Address 4333,Line2,Line3,The City,STATE,10471,USA,,3/7/2002,
IND,,CID4334,33555,Customer Name 4334,Street Address 4334,Line2,Line3,The City,STATE,10471,USA,,3/8/2002,
DLR,,CID4335,33556,Customer Name 4335,Street Address 4335,Line2,Line3,The City,STATE,10471,USA,,3/9/2002,
IND,,CID4336,33557,Customer Name 4336,Street Address 4336,Line2,Line3,The City,STATE,10471,USA,,3/10/2002,
DLR,,CID4337,33558,Customer Name 4337,Street Address 4337,Line2,Line3,The City,STATE,10471,CANADA,,3/11/2002,
DLR,,CID4338,33559,Customer Name 4338,Street Address 4338,Line2,Line3,The City,STATE,10471,USA,,3/12/2002,
DLR,,CID4339,33560,Customer Name 4339,Street Address 4339,Line2,Line3,The City,STATE,10471,USA,,3/13/2002,
IND,,CID4340,33561,Customer Name 4340,Street Address 4340,Line2,Line3,The City,STATE,10471,USA,,3/14/2002,
AOC,,CID4341,33562,Customer Name 4341,Street Address 4341,Line2,Line3,The City,STATE,10471,USA,,3/15/2002,
DLR,,CID4342,33563,Customer Name 4342,Street Address 4342,Line2,Line3,The City,STATE,10471,USA,,3/16/2002,
OEM,,CID4343,33564,Customer Name 4343,Street Address 4343,Line2,Line3,The City,STATE,10471,USA,,3/17/2002,
DLR,,CID4344,33565,Customer Name 4344,Street Address 4344,Line2,Line3,The City,STATE,10471,USA,,3/18/2002,
DLR,,CID4345,33566,Customer Name 4345,Street Address 4345,Line2,Line3,The City,STATE,10471,USA,,3/19/2002,
OEM,,CID4346,33567,Customer Name 4346,Street Address 4346,Line2,Line3,The City,STATE,10471,USA,,3/20/2002,
DLR,,CID4347,33568,Customer Name 4347,Street Address 4347,Line2,Line3,The City,STATE,10471,USA,,3/21/2002,
OEM,,CID4348,33569,Customer Name 4348,Street Address 4348,Line2,Line3,The City,STATE,10471,USA,,3/22/2002,
DLR,,CID4349,33570,Customer Name 4349,Street Address 4349,Line2,Line3,The City,STATE,10471,USA,,3/23/2002,
DLR,,CID4350,33571,Customer Name 4350,Street Address 4350,Line2,Line3,The City,STATE,10471,USA,,3/24/2002,
DLR,,CID4351,33572,Customer Name 4351,Street Address 4351,Line2,Line3,The City,STATE,10471,USA,,3/25/2002,
DLR,,CID4352,33573,Customer Name 4352,Street Address 4352,Line2,Line3,The City,STATE,10471,USA,,3/26/2002,
DLR,,CID4353,33574,Customer Name 4353,Street Address 4353,Line2,Line3,The City,STATE,10471,USA,,3/27/2002,
DLR,,CID4354,33575,Customer Name 4354,Street Address 4354,Line2,Line3,The City,STATE,10471,USA,,3/28/2002,
IND,,CID4355,33576,Customer Name 4355,Street Address 4355,Line2,Line3,The City,STATE,10471,USA,,3/29/2002,
DLR,,CID4356,33577,Customer Name 4356,Street Address 4356,Line2,Line3,The City,STATE,10471,USA,,3/30/2002,
DLR,,CID4357,33578,Customer Name 4357,Street Address 4357,Line2,Line3,The City,STATE,10471,USA,,3/31/2002,
DLR,,CID4358,33579,Customer Name 4358,Street Address 4358,Line2,Line3,The City,STATE,10471,USA,,4/1/2002,
IND,,CID4359,33580,Customer Name 4359,Street Address 4359,Line2,Line3,The City,STATE,10471,USA,,4/2/2002,
DLR,,CID4360,33581,Customer Name 4360,Street Address 4360,Line2,Line3,The City,STATE,10471,USA,,4/3/2002,
DLR,,CID4361,33582,Customer Name 4361,Street Address 4361,Line2,Line3,The City,STATE,10471,USA,,4/4/2002,
OEM,,CID4362,33583,Customer Name 4362,Street Address 4362,Line2,Line3,The City,STATE,10471,USA,,4/5/2002,
IND,,CID4363,33584,Customer Name 4363,Street Address 4363,Line2,Line3,The City,STATE,10471,USA,,4/6/2002,
DLR,,CID4364,33585,Customer Name 4364,Street Address 4364,Line2,Line3,The City,STATE,10471,USA,,4/7/2002,
DLR,,CID4365,33586,Customer Name 4365,Street Address 4365,Line2,Line3,The City,STATE,10471,USA,,4/8/2002,
DLR,,CID4366,33587,Customer Name 4366,Street Address 4366,Line2,Line3,The City,STATE,10471,USA,,4/9/2002,
DLR,,CID4367,33588,Customer Name 4367,Street Address 4367,Line2,Line3,The City,STATE,10471,USA,,4/10/2002,
DLR,,CID4368,33589,Customer Name 4368,Street Address 4368,Line2,Line3,The City,STATE,10471,USA,,4/11/2002,
DLR,,CID4369,33590,Customer Name 4369,Street Address 4369,Line2,Line3,The City,STATE,10471,CANADA,,4/12/2002,
IND,,CID4370,33591,Customer Name 4370,Street Address 4370,Line2,Line3,The City,STATE,10471,USA,,4/13/2002,
DLR,,CID4371,33592,Customer Name 4371,Street Address 4371,Line2,Line3,The City,STATE,10471,USA,,4/14/2002,
DLR,,CID4372,33593,Customer Name 4372,Street Address 4372,Line2,Line3,The City,STATE,10471,CANADA,,4/15/2002,
IND,,CID4373,33594,Customer Name 4373,Street Address 4373,Line2,Line3,The City,STATE,10471,USA,,4/16/2002,
DLR,,CID4374,33595,Customer Name 4374,Street Address 4374,Line2,Line3,The City,STATE,10471,CANADA,,4/17/2002,
DLR,,CID4375,33596,Customer Name 4375,Street Address 4375,Line2,Line3,The City,STATE,10471,USA,,4/18/2002,
IND,,CID4376,33597,Customer Name 4376,Street Address 4376,Line2,Line3,The City,STATE,10471,USA,,4/19/2002,
DLR,,CID4377,33598,Customer Name 4377,Street Address 4377,Line2,Line3,The City,STATE,10471,USA,,4/20/2002,
DLR,,CID4378,33599,Customer Name 4378,Street Address 4378,Line2,Line3,The City,STATE,10471,USA,,4/21/2002,
IND,,CID4379,33600,Customer Name 4379,Street Address 4379,Line2,Line3,The City,STATE,10471,USA,,4/22/2002,
OEM,,CID4380,33601,Customer Name 4380,Street Address 4380,Line2,Line3,The City,STATE,10471,USA,,4/23/2002,
DLR,,CID4381,33602,Customer Name 4381,Street Address 4381,Line2,Line3,The City,STATE,10471,USA,,4/24/2002,
DLR,,CID4382,33603,Customer Name 4382,Street Address 4382,Line2,Line3,The City,STATE,10471,USA,,4/25/2002,
DLR,,CID4383,33605,Customer Name 4383,Street Address 4383,Line2,Line3,The City,STATE,10471,USA,,4/26/2002,
DLR,,CID4384,33606,Customer Name 4384,Street Address 4384,Line2,Line3,The City,STATE,10471,USA,,4/27/2002,
DLR,,CID4385,33607,Customer Name 4385,Street Address 4385,Line2,Line3,The City,STATE,10471,USA,,4/28/2002,
IND,,CID4386,33608,Customer Name 4386,Street Address 4386,Line2,Line3,The City,STATE,10471,USA,,4/29/2002,
DLR,,CID4387,33609,Customer Name 4387,Street Address 4387,Line2,Line3,The City,STATE,10471,USA,,4/30/2002,
DLR,,CID4388,33610,Customer Name 4388,Street Address 4388,Line2,Line3,The City,STATE,10471,USA,,5/1/2002,
IND,,CID4389,33611,Customer Name 4389,Street Address 4389,Line2,Line3,The City,STATE,10471,USA,,5/2/2002,
DLR,,CID4390,33612,Customer Name 4390,Street Address 4390,Line2,Line3,The City,STATE,10471,USA,,5/3/2002,
IND,,CID4391,33613,Customer Name 4391,Street Address 4391,Line2,Line3,The City,STATE,10471,USA,,5/4/2002,
DLR,,CID4392,33614,Customer Name 4392,Street Address 4392,Line2,Line3,The City,STATE,10471,USA,,5/5/2002,
IND,,CID4393,33615,Customer Name 4393,Street Address 4393,Line2,Line3,The City,STATE,10471,USA,,5/6/2002,
IND,,CID4394,33616,Customer Name 4394,Street Address 4394,Line2,Line3,The City,STATE,10471,USA,,5/7/2002,
IND,,CID4395,33617,Customer Name 4395,Street Address 4395,Line2,Line3,The City,STATE,10471,USA,,5/8/2002,
DLR,,CID4396,33618,Customer Name 4396,Street Address 4396,Line2,Line3,The City,STATE,10471,CANADA,,5/9/2002,
IND,,CID4397,33619,Customer Name 4397,Street Address 4397,Line2,Line3,The City,STATE,10471,USA,,5/10/2002,
DLR,,CID4398,33620,Customer Name 4398,Street Address 4398,Line2,Line3,The City,STATE,10471,CANADA,,5/11/2002,
DLR,,CID4399,33621,Customer Name 4399,Street Address 4399,Line2,Line3,The City,STATE,10471,CANADA,,5/12/2002,
AOC,,CID4400,33622,Customer Name 4400,Street Address 4400,Line2,Line3,The City,STATE,10471,USA,,5/13/2002,
DLR,,CID4401,33623,Customer Name 4401,Street Address 4401,Line2,Line3,The City,STATE,10471,CANADA,,5/14/2002,
DLR,,CID4402,33624,Customer Name 4402,Street Address 4402,Line2,Line3,The City,STATE,10471,USA,,5/15/2002,
DLR,,CID4403,33625,Customer Name 4403,Street Address 4403,Line2,Line3,The City,STATE,10471,USA,,5/16/2002,
DLR,,CID4404,33626,Customer Name 4404,Street Address 4404,Line2,Line3,The City,STATE,10471,USA,,5/17/2002,
DLR,,CID4405,33627,Customer Name 4405,Street Address 4405,Line2,Line3,The City,STATE,10471,USA,,5/18/2002,
DLR,,CID4406,33628,Customer Name 4406,Street Address 4406,Line2,Line3,The City,STATE,10471,USA,,5/19/2002,
DLR,,CID4407,33629,Customer Name 4407,Street Address 4407,Line2,Line3,The City,STATE,10471,CANADA,,5/20/2002,
IND,,CID4408,33630,Customer Name 4408,Street Address 4408,Line2,Line3,The City,STATE,10471,USA,,5/21/2002,
DLR,,CID4409,33631,Customer Name 4409,Street Address 4409,Line2,Line3,The City,STATE,10471,USA,,5/22/2002,
IND,,CID4410,33632,Customer Name 4410,Street Address 4410,Line2,Line3,The City,STATE,10471,USA,,5/23/2002,
IND,,CID4411,33633,Customer Name 4411,Street Address 4411,Line2,Line3,The City,STATE,10471,USA,,5/24/2002,
IND,,CID4412,33634,Customer Name 4412,Street Address 4412,Line2,Line3,The City,STATE,10471,USA,,5/25/2002,
DLR,,CID4413,33635,Customer Name 4413,Street Address 4413,Line2,Line3,The City,STATE,10471,USA,,5/26/2002,
IND,,CID4414,33636,Customer Name 4414,Street Address 4414,Line2,Line3,The City,STATE,10471,USA,,5/27/2002,
DLR,,CID4415,33637,Customer Name 4415,Street Address 4415,Line2,Line3,The City,STATE,10471,USA,,5/28/2002,
IND,,CID4416,33638,Customer Name 4416,Street Address 4416,Line2,Line3,The City,STATE,10471,USA,,5/29/2002,
DLR,,CID4417,33639,Customer Name 4417,Street Address 4417,Line2,Line3,The City,STATE,10471,USA,,5/30/2002,
DLR,,CID4418,33640,Customer Name 4418,Street Address 4418,Line2,Line3,The City,STATE,10471,USA,,5/31/2002,
